旋转前  axeX:1, 0, 0,axyY:0, 1, 0,axyZ:0, 0, 1,pos:0, 0, 0
旋转前  axeX:0.0363393, 0.84647, -0.531195,axyY:-0.850424, 0.305355, 0.428412,axyZ:0.524841, 0.436173, 0.730955,pos:31.5992, 15.4123, 83.5155
旋转后  axeX:-0.0143715, 0.847223, -0.531044,axyY:-0.8512, 0.268301, 0.45108,axyZ:0.524645, 0.458507, 0.7173,pos:33.1732, 16.7878, 85.6674
旋转前  axeX:-0.0143715, 0.847223, -0.531044,axyY:-0.8512, 0.268301, 0.45108,axyZ:0.524645, 0.458507, 0.7173,pos:33.1732, 16.7878, 85.6674
旋转后  axeX:-0.0650118, 0.845771, -0.529571,axyY:-0.849774, 0.231283, 0.4737,axyZ:0.523122, 0.480812, 0.703679,pos:34.7425, 18.2303, 87.7784
旋转前  axeX:-0.0650118, 0.845771, -0.529571,axyY:-0.849774, 0.231283, 0.4737,axyZ:0.523122, 0.480812, 0.703679,pos:34.7425, 18.2303, 87.7784
旋转后  axeX:-0.115438, 0.842121, -0.52679,axyY:-0.846158, 0.194411, 0.496206,axyZ:0.520279, 0.503028, 0.690125,pos:36.3034, 19.7394, 89.8488
旋转前  axeX:-0.115438, 0.842121, -0.52679,axyY:-0.846158, 0.194411, 0.496206,axyZ:0.520279, 0.503028, 0.690125,pos:36.3034, 19.7394, 89.8488
旋转后  axeX:-0.165499, 0.836283, -0.522725,axyY:-0.840373, 0.157801, 0.518529,axyZ:0.516123, 0.5251, 0.676674,pos:37.8517, 21.3147, 91.8788
旋转前  axeX:-0.165499, 0.836283, -0.522725,axyY:-0.840373, 0.157801, 0.518529,axyZ:0.516123, 0.5251, 0.676674,pos:37.8517, 21.3147, 91.8788
旋转后  axeX:-0.215042, 0.828278, -0.517409,axyY:-0.83245, 0.121575, 0.540597,axyZ:0.510669, 0.546969, 0.663357,pos:39.3837, 22.9556, 93.8689
旋转前  axeX:-0.215042, 0.828278, -0.517409,axyY:-0.83245, 0.121575, 0.540597,axyZ:0.510669, 0.546969, 0.663357,pos:39.3837, 22.9556, 93.8689
旋转后  axeX:-0.263944, 0.818139, -0.510865,axyY:-0.822426, 0.085823, 0.56236,axyZ:0.503933, 0.56858, 0.650207,pos:40.8955, 24.6613, 95.8195
旋转前  axeX:-0.263944, 0.818139, -0.510865,axyY:-0.822426, 0.085823, 0.56236,axyZ:0.503933, 0.56858, 0.650207,pos:40.8955, 24.6613, 95.8195
旋转后  axeX:-0.31208, 0.805903, -0.503118,axyY:-0.810343, 0.0506383, 0.583763,axyZ:0.495933, 0.589878, 0.637255,pos:42.3833, 26.431, 97.7313
旋转前  axeX:-0.31208, 0.805903, -0.503118,axyY:-0.810343, 0.0506383, 0.583763,axyZ:0.495933, 0.589878, 0.637255,pos:42.3833, 26.431, 97.7313
旋转后  axeX:-0.359309, 0.791613, -0.494212,axyY:-0.796257, 0.0161298, 0.604743,axyZ:0.486695, 0.61081, 0.624532,pos:43.8434, 28.2634, 99.6049
旋转前  axeX:-0.359309, 0.791613, -0.494212,axyY:-0.796257, 0.0161298, 0.604743,axyZ:0.486695, 0.61081, 0.624532,pos:43.8434, 28.2634, 99.6049
旋转后  axeX:-0.405508, 0.775322, -0.484191,axyY:-0.780228, -0.0176059, 0.625247,axyZ:0.476243, 0.631322, 0.612067,pos:45.2721, 30.1573, 101.441
旋转前  axeX:-0.405508, 0.775322, -0.484191,axyY:-0.780228, -0.0176059, 0.625247,axyZ:0.476243, 0.631322, 0.612067,pos:45.2721, 30.1573, 101.441
旋转后  axeX:-0.45056, 0.757085, -0.473094,axyY:-0.762322, -0.0504829, 0.645225,axyZ:0.464608, 0.651363, 0.599889,pos:46.666, 32.1114, 103.241
旋转前  axeX:-0.45056, 0.757085, -0.473094,axyY:-0.762322, -0.0504829, 0.645225,axyZ:0.464608, 0.651363, 0.599889,pos:46.666, 32.1114, 103.241
旋转后  axeX:-0.494351, 0.736969, -0.460972,axyY:-0.742613, -0.0824132, 0.664631,axyZ:0.451822, 0.670885, 0.588023,pos:48.0214, 34.1241, 105.005
旋转前  axeX:-0.494351, 0.736969, -0.460972,axyY:-0.742613, -0.0824132, 0.664631,axyZ:0.451822, 0.670885, 0.588023,pos:48.0214, 34.1241, 105.005
旋转后  axeX:-0.536773, 0.715041, -0.447875,axyY:-0.72118, -0.113314, 0.683417,axyZ:0.437921, 0.689839, 0.576497,pos:49.3352, 36.1936, 106.734
旋转前  axeX:-0.536773, 0.715041, -0.447875,axyY:-0.72118, -0.113314, 0.683417,axyZ:0.437921, 0.689839, 0.576497,pos:49.3352, 36.1936, 106.734
旋转后  axeX:-0.577734, 0.691375, -0.433848,axyY:-0.698099, -0.14312, 0.701551,axyZ:0.422943, 0.708179, 0.565334,pos:50.604, 38.3181, 108.43
旋转前  axeX:-0.577734, 0.691375, -0.433848,axyY:-0.698099, -0.14312, 0.701551,axyZ:0.422943, 0.708179, 0.565334,pos:50.604, 38.3181, 108.43
旋转后  axeX:-0.617122, 0.666054, -0.418967,axyY:-0.673477, -0.17174, 0.718981,axyZ:0.406928, 0.725863, 0.554557,pos:51.8248, 40.4957, 110.094
旋转前  axeX:-0.617122, 0.666054, -0.418967,axyY:-0.673477, -0.17174, 0.718981,axyZ:0.406928, 0.725863, 0.554557,pos:51.8248, 40.4957, 110.094
旋转后  axeX:-0.654854, 0.639163, -0.403284,axyY:-0.647402, -0.199115, 0.735679,axyZ:0.389919, 0.742849, 0.544186,pos:52.9946, 42.7243, 111.727
旋转前  axeX:-0.654854, 0.639163, -0.403284,axyY:-0.647402, -0.199115, 0.735679,axyZ:0.389919, 0.742849, 0.544186,pos:52.9946, 42.7243, 111.727
旋转后  axeX:-0.690868, 0.610783, -0.386842,axyY:-0.619957, -0.225201, 0.751623,axyZ:0.371962, 0.759098, 0.534243,pos:54.1105, 45.0016, 113.329
旋转前  axeX:-0.690868, 0.610783, -0.386842,axyY:-0.619957, -0.225201, 0.751623,axyZ:0.371962, 0.759098, 0.534243,pos:54.1105, 45.0016, 113.329
旋转后  axeX:-0.725067, 0.581014, -0.369732,axyY:-0.591267, -0.249921, 0.766774,axyZ:0.353103, 0.774572, 0.524745,pos:55.1698, 47.3253, 114.904
旋转前  axeX:-0.725067, 0.581014, -0.369732,axyY:-0.591267, -0.249921, 0.766774,axyZ:0.353103, 0.774572, 0.524745,pos:55.1698, 47.3253, 114.904
旋转后  axeX:-0.757402, 0.549946, -0.351999,axyY:-0.561422, -0.273244, 0.781117,axyZ:0.333391, 0.789239, 0.515707,pos:56.1699, 49.693, 116.451
旋转前  axeX:-0.757402, 0.549946, -0.351999,axyY:-0.561422, -0.273244, 0.781117,axyZ:0.333391, 0.789239, 0.515707,pos:56.1699, 49.693, 116.451
旋转后  axeX:-0.787816, 0.517674, -0.333707,axyY:-0.530523, -0.295129, 0.794634,axyZ:0.312875, 0.803065, 0.507145,pos:57.1086, 52.1022, 117.972
旋转前  axeX:-0.787816, 0.517674, -0.333707,axyY:-0.530523, -0.295129, 0.794634,axyZ:0.312875, 0.803065, 0.507145,pos:57.1086, 52.1022, 117.972
旋转后  axeX:-0.816247, 0.484306, -0.314944,axyY:-0.498704, -0.315526, 0.807302,axyZ:0.291608, 0.816022, 0.499072,pos:57.9834, 54.5503, 119.469
旋转前  axeX:-0.816247, 0.484306, -0.314944,axyY:-0.498704, -0.315526, 0.807302,axyZ:0.291608, 0.816022, 0.499072,pos:57.9834, 54.5503, 119.469
旋转后  axeX:-0.842666, 0.449935, -0.29576,axyY:-0.466056, -0.334419, 0.819119,axyZ:0.269642, 0.828084, 0.491499,pos:58.7923, 57.0345, 120.944
旋转前  axeX:-0.842666, 0.449935, -0.29576,axyY:-0.466056, -0.334419, 0.819119,axyZ:0.269642, 0.828084, 0.491499,pos:58.7923, 57.0345, 120.944
旋转后  axeX:-0.867043, 0.414661, -0.276216,axyY:-0.432683, -0.351791, 0.830077,axyZ:0.24703, 0.839226, 0.484434,pos:59.5334, 59.5522, 122.397
旋转前  axeX:-0.867043, 0.414661, -0.276216,axyY:-0.432683, -0.351791, 0.830077,axyZ:0.24703, 0.839226, 0.484434,pos:59.5334, 59.5522, 122.397
旋转后  axeX:-0.889347, 0.378589, -0.256388,axyY:-0.398705, -0.36762, 0.840173,axyZ:0.223827, 0.849428, 0.477886,pos:60.2049, 62.1005, 123.831
旋转前  axeX:-0.889347, 0.378589, -0.256388,axyY:-0.398705, -0.36762, 0.840173,axyZ:0.223827, 0.849428, 0.477886,pos:60.2049, 62.1005, 123.831
旋转后  axeX:-0.90956, 0.341822, -0.236346,axyY:-0.364235, -0.381896, 0.849404,axyZ:0.200086, 0.85867, 0.471861,pos:60.8051, 64.6765, 125.246
旋转前  axeX:-0.90956, 0.341822, -0.236346,axyY:-0.364235, -0.381896, 0.849404,axyZ:0.200086, 0.85867, 0.471861,pos:60.8051, 64.6765, 125.246
旋转后  axeX:-0.927681, 0.304455, -0.21614,axyY:-0.329366, -0.394625, 0.857781,axyZ:0.175862, 0.866936, 0.466363,pos:61.3327, 67.2773, 126.645
旋转前  axeX:-0.927681, 0.304455, -0.21614,axyY:-0.329366, -0.394625, 0.857781,axyZ:0.175862, 0.866936, 0.466363,pos:61.3327, 67.2773, 126.645
旋转后  axeX:-0.9437, 0.266597, -0.195854,axyY:-0.294224, -0.405802, 0.865307,axyZ:0.151211, 0.874215, 0.461394,pos:61.7864, 69.8999, 128.03
旋转前  axeX:-0.9437, 0.266597, -0.195854,axyY:-0.294224, -0.405802, 0.865307,axyZ:0.151211, 0.874215, 0.461394,pos:61.7864, 69.8999, 128.03
旋转后  axeX:-0.957624, 0.228345, -0.175548,axyY:-0.258912, -0.415439, 0.871994,axyZ:0.126186, 0.880494, 0.456956,pos:62.1649, 72.5414, 129.4
旋转前  axeX:-0.957624, 0.228345, -0.175548,axyY:-0.258912, -0.415439, 0.871994,axyZ:0.126186, 0.880494, 0.456956,pos:62.1649, 72.5414, 129.4
旋转后  axeX:-0.969472, 0.189786, -0.155264,axyY:-0.22351, -0.423558, 0.877862,axyZ:0.100843, 0.885765, 0.453047,pos:62.4674, 75.1987, 130.76
旋转前  axeX:-0.969472, 0.189786, -0.155264,axyY:-0.22351, -0.423558, 0.877862,axyZ:0.100843, 0.885765, 0.453047,pos:62.4674, 75.1987, 130.76
